age,account_type,city_tier,tenure_days,account_balance,avg_monthly_spend,avg_txn_amount,avg_txn_per_day,usual_txn_hour,txn_type,txn_amount,txn_hour,txn_day_of_week,is_weekend,amount_to_avg_ratio,balance_drain_pct,hour_anomaly,velocity_24hr,new_txn_type_flag,large_round_amt_flag,days_since_last_txn,prior_fraud_complaint,fraud_type,is_fraud,account_type_enc,txn_type_enc,age_group
28,Salary,2,1121,56317,14080,1704,1,12,BILL_PAY,1890,10,0,0,1.11,3.36,0,2,0,0,1,0,None,0,1,0,26-40
66,Salary,1,3748,147969,22283,1200,1,21,UPI,1689,20,6,1,1.41,1.14,0,1,0,0,0,0,None,0,1,6,60+
41,Savings,3,4405,32200,3492,361,1,17,UPI,746,17,4,0,2.06,2.32,0,3,0,0,1,0,None,0,2,6,41-60
49,Savings,2,2149,164396,29737,2057,1,14,UPI,24963,15,2,0,12.13,15.18,0,1,0,0,0,0,Phishing,1,2,6,41-60
54,Savings,1,4178,65776,15498,1294,1,15,IMPS,56153,22,1,0,43.36,85.37,0,11,1,0,0,1,SIM_Swap,1,2,4,41-60
39,Savings,1,4056,276233,69203,8277,1,20,IMPS,169358,20,6,1,20.46,61.31,0,2,1,0,0,0,Unauthorized_Transfer,1,2,4,26-40
42,Current,1,2900,265715,19150,986,1,14,IMPS,255135,2,1,0,50.0,96.02,0,8,1,0,1,1,SIM_Swap,1,0,4,41-60
57,Savings,3,4166,70126,3873,697,1,18,UPI,10010,13,5,1,14.34,14.27,1,1,0,0,0,0,Phishing,1,2,6,41-60
35,Salary,1,4373,82509,19229,2230,3,21,UPI,1970,19,3,0,0.88,2.39,0,1,0,0,0,0,None,0,1,6,26-40
40,Savings,3,3666,165468,56367,6338,1,12,CASH_OUT,15335,14,4,0,2.42,9.27,0,4,0,0,0,0,None,0,2,2,26-40
18,Savings,1,1789,152680,8956,472,1,17,UPI,871,20,0,0,1.84,0.57,0,2,0,0,0,0,None,0,2,6,18-25
42,Salary,1,1393,79567,21448,2193,2,13,NEFT,2483,17,1,0,1.13,3.12,0,2,0,0,1,0,None,0,1,5,41-60
58,Savings,2,1749,37340,12551,816,5,17,IMPS,1876,21,4,0,2.3,5.02,0,3,0,0,0,0,None,0,2,4,41-60
23,Savings,2,2340,64715,5807,538,1,21,DEBIT_CARD,1011,21,1,0,1.88,1.56,0,1,0,0,3,0,None,0,2,3,18-25
55,Savings,2,815,87062,8735,603,1,8,DEBIT_CARD,577,8,3,0,0.96,0.66,0,1,0,0,14,0,None,0,2,3,41-60
22,Savings,1,4728,125675,34785,2534,1,8,NEFT,4152,5,3,0,1.64,3.3,0,3,0,0,2,0,None,0,2,5,18-25
44,Savings,1,1931,96953,12918,2391,1,11,IMPS,2769,9,5,1,1.16,2.86,0,4,0,0,14,0,None,0,2,4,41-60
59,Savings,2,936,44627,13377,719,1,17,IMPS,676,16,6,1,0.94,1.51,0,1,0,0,0,0,None,0,2,4,41-60
31,Salary,1,3451,17531,3559,179,3,10,BILL_PAY,79,10,6,1,0.44,0.45,0,2,0,0,0,0,None,0,1,0,26-40
40,Salary,2,2009,252463,38898,5930,1,9,DEBIT_CARD,25000,3,5,1,4.22,9.9,1,4,1,1,2,0,Card_Skimming,1,1,3,26-40
35,Savings,1,1807,74305,23109,1690,3,19,UPI,3518,16,6,1,2.08,4.73,0,1,0,0,0,0,None,0,2,6,26-40
38,Savings,3,611,93549,11038,911,4,18,UPI,1814,15,4,0,1.99,1.94,0,4,0,0,0,1,None,0,2,6,26-40
53,Savings,3,4405,187179,19487,1183,1,19,IMPS,2492,16,6,1,2.1,1.33,0,2,0,0,1,0,None,0,2,4,41-60
41,Salary,2,2290,125969,42833,4677,2,20,IMPS,2642,17,6,1,0.56,2.1,0,1,0,0,0,0,None,0,1,4,41-60
41,Savings,3,799,183581,20102,2319,1,14,IMPS,176129,2,1,0,50.0,95.94,1,7,1,0,0,1,SIM_Swap,1,2,4,41-60
37,Savings,2,889,131775,36242,3991,1,15,CASH_IN,8934,17,3,0,2.24,6.78,0,1,0,0,1,0,None,0,2,1,26-40
22,Salary,2,4730,75523,7702,561,1,11,IMPS,1370,7,5,1,2.44,1.81,0,1,0,0,7,0,None,0,1,4,18-25
40,Savings,3,2016,61041,17833,1112,3,11,CASH_OUT,1599,9,1,0,1.44,2.62,0,2,0,0,2,0,None,0,2,2,26-40
53,Current,1,563,330342,107698,16544,3,11,DEBIT_CARD,22818,10,2,0,1.38,6.91,0,2,0,0,1,0,None,0,0,3,41-60
31,Current,2,2977,57437,3779,231,4,18,UPI,117,19,1,0,0.5,0.2,0,1,0,0,3,1,None,0,0,6,26-40
60,Savings,3,3881,164767,11480,639,2,10,NEFT,266,8,2,0,0.42,0.16,1,3,0,0,1,0,None,0,2,5,41-60
32,Savings,1,4526,152543,15091,978,1,11,DEBIT_CARD,569,10,6,1,0.58,0.37,0,2,0,0,14,0,None,0,2,3,26-40
59,Savings,2,2032,184544,52701,7891,1,18,NEFT,6129,14,3,0,0.78,3.32,0,3,0,0,1,0,None,0,2,5,41-60
69,Savings,2,1106,75455,20603,1358,2,21,BILL_PAY,3264,19,2,0,2.4,4.33,0,4,0,0,0,0,None,0,2,0,60+
49,Current,1,2456,245490,41947,8016,1,11,NEFT,221190,22,3,0,27.59,90.1,1,7,1,0,2,0,Account_Takeover,1,0,5,41-60
43,Salary,2,218,43454,7696,947,2,21,UPI,1880,23,6,1,1.98,4.33,0,1,0,0,1,0,None,0,1,6,41-60
52,Savings,1,105,128734,29192,1497,1,9,CASH_OUT,1109,9,5,1,0.74,0.86,0,2,1,0,0,1,None,0,2,2,41-60
58,Salary,3,2386,75479,20381,1190,3,9,CASH_IN,1391,11,1,0,1.17,1.84,0,2,0,0,3,0,None,0,1,1,41-60
35,Salary,2,2466,64526,21291,1181,2,14,IMPS,1711,10,1,0,1.45,2.65,0,2,0,0,0,0,None,0,1,4,26-40
43,Savings,2,1475,95490,8164,712,2,13,NEFT,1442,10,1,0,2.02,1.51,0,2,0,0,7,0,None,0,2,5,41-60
57,Savings,3,597,127737,35764,3293,5,8,BILL_PAY,7815,3,6,1,2.37,6.12,0,1,0,0,2,0,None,0,2,0,41-60
35,Current,2,661,193869,36257,8294,2,17,IMPS,15613,18,0,0,1.88,8.05,0,1,0,0,7,0,None,0,0,4,26-40
59,Savings,2,4336,30636,4487,732,3,16,IMPS,1472,17,3,0,2.01,4.8,0,1,0,0,3,0,None,0,2,4,41-60
55,Current,3,2906,117830,14332,1834,2,9,UPI,2599,9,2,0,1.42,2.21,0,1,0,0,0,0,None,0,0,6,41-60
62,Salary,2,1295,76296,20441,1071,1,12,DEBIT_CARD,2571,10,0,0,2.4,3.37,0,3,0,0,7,0,None,0,1,3,60+
26,Salary,2,531,44593,5160,375,1,10,BILL_PAY,692,11,2,0,1.84,1.55,0,1,1,0,3,0,None,0,1,0,26-40
69,Savings,3,3929,60714,18423,1541,1,8,UPI,1412,6,4,0,0.92,2.33,0,1,0,0,0,0,None,0,2,6,60+
27,Salary,3,1361,195575,21089,1373,2,18,BILL_PAY,2115,21,0,0,1.54,1.08,0,2,1,0,0,0,None,0,1,0,26-40
62,Savings,2,2973,125282,18562,980,2,8,CASH_OUT,2068,8,0,0,2.11,1.65,0,2,0,0,0,0,None,0,2,2,60+
19,Current,2,282,78641,12990,987,1,10,BILL_PAY,1976,11,4,0,2.0,2.51,0,3,0,0,0,0,None,0,0,0,18-25
48,Savings,3,4494,140705,13784,2222,1,14,UPI,92050,15,3,0,41.41,65.42,0,2,1,0,0,0,Unauthorized_Transfer,1,2,6,41-60
23,Savings,2,4393,108411,25286,2533,2,13,IMPS,2597,15,3,0,1.02,2.4,0,1,0,0,1,0,None,0,2,4,18-25
61,Savings,2,3508,184822,27279,1740,2,9,DEBIT_CARD,574,7,1,0,0.33,0.31,0,4,0,0,1,0,None,0,2,3,60+
52,Salary,2,2640,259373,32969,2117,3,11,NEFT,209454,22,2,0,50.0,80.75,1,4,1,0,0,0,Account_Takeover,1,1,5,41-60
51,Current,3,2598,283010,53286,6289,2,18,DEBIT_CARD,12510,18,2,0,1.99,4.42,0,1,0,0,14,0,None,0,0,3,41-60
65,Savings,3,968,127917,19173,1540,4,20,IMPS,1648,19,0,0,1.07,1.29,0,1,0,0,7,0,None,0,2,4,60+
57,Current,1,1844,204341,28095,2567,2,18,NEFT,151469,16,3,0,50.0,74.13,0,3,1,0,2,0,Unauthorized_Transfer,1,0,5,41-60
67,Salary,2,3909,171725,18449,3809,2,19,IMPS,7446,17,1,0,1.95,4.34,0,2,0,0,0,0,None,0,1,4,60+
57,Current,1,922,89443,8317,1268,1,21,UPI,2059,22,0,0,1.62,2.3,0,2,0,0,0,0,None,0,0,6,41-60
54,Savings,2,4154,154730,30596,1988,3,11,UPI,4843,8,5,1,2.43,3.13,0,2,0,0,1,0,None,0,2,6,41-60
40,Savings,1,3797,123226,26612,1696,3,18,NEFT,1034,18,2,0,0.61,0.84,1,1,0,0,0,0,None,0,2,5,26-40
67,Current,2,3261,162141,48470,3874,1,19,CASH_OUT,6161,18,3,0,1.59,3.8,0,3,0,0,7,0,None,0,0,2,60+
51,Salary,3,4511,168708,24397,1220,5,12,CASH_OUT,1046,13,2,0,0.86,0.62,0,2,0,0,1,0,None,0,1,2,41-60
18,Savings,2,1067,90762,11502,599,4,18,UPI,540,16,6,1,0.9,0.59,0,2,0,0,2,0,None,0,2,6,18-25
25,Current,3,2641,434866,149264,18992,4,9,UPI,41359,10,4,0,2.18,9.51,0,2,0,0,0,0,None,0,0,6,18-25
46,Savings,1,4113,26138,6580,1186,3,8,UPI,1819,7,4,0,1.53,6.96,0,1,1,0,1,0,None,0,2,6,41-60
36,Savings,3,4696,137069,27565,4155,2,18,IMPS,7066,15,1,0,1.7,5.16,0,1,0,0,1,0,None,0,2,4,26-40
37,Savings,2,2683,251005,63025,15558,1,9,NEFT,175708,9,0,0,11.29,70.0,0,1,0,0,2,0,Unauthorized_Transfer,1,2,5,26-40
40,Salary,2,442,61983,19698,1388,3,17,DEBIT_CARD,961,16,0,0,0.69,1.55,0,1,0,0,7,1,None,0,1,3,26-40
41,Salary,1,4840,9211,1184,62,3,9,UPI,80,8,1,0,1.27,0.87,0,2,0,0,1,0,None,0,1,6,41-60
41,Salary,3,3658,96585,12422,1877,1,14,IMPS,4524,12,5,1,2.41,4.68,0,1,0,0,7,0,None,0,1,4,41-60
39,Salary,3,1883,82930,19656,1654,1,20,UPI,2990,20,0,0,1.81,3.61,0,2,0,0,0,0,None,0,1,6,26-40
25,Salary,3,2710,67083,5104,609,1,11,BILL_PAY,379,10,6,1,0.62,0.56,0,1,0,0,1,0,None,0,1,0,18-25
35,Savings,3,3387,198298,33494,2346,3,16,UPI,5851,15,3,0,2.49,2.95,0,1,1,0,1,0,None,0,2,6,26-40
46,Salary,1,3198,241056,13769,1256,3,11,UPI,7417,17,2,0,5.9,3.08,1,2,0,0,1,0,Phishing,1,1,6,41-60
18,Savings,2,4089,162587,34990,1893,1,10,IMPS,3847,11,5,1,2.03,2.37,0,3,0,0,14,0,None,0,2,4,18-25
45,Salary,2,1769,61312,7506,515,1,17,UPI,1045,13,5,1,2.03,1.7,0,4,0,0,0,0,None,0,1,6,41-60
44,Salary,1,3463,42262,6297,316,1,21,UPI,418,21,1,0,1.32,0.99,0,1,0,0,7,0,None,0,1,6,41-60
37,Savings,3,3535,131072,7031,717,1,19,DEBIT_CARD,822,20,3,0,1.14,0.63,0,2,0,0,2,0,None,0,2,3,26-40
50,Savings,2,1949,180035,62510,6012,1,10,CASH_IN,13438,9,0,0,2.23,7.46,1,1,0,0,1,0,None,0,2,1,41-60
42,Savings,3,2668,230004,43944,2400,2,18,IMPS,153505,23,5,1,50.0,66.74,1,3,1,0,2,0,Account_Takeover,1,2,4,41-60
63,Savings,1,2797,8378,710,37,2,9,DEBIT_CARD,11,9,0,0,0.29,0.13,0,3,0,0,0,0,None,0,2,3,60+
54,Savings,3,3295,144796,12248,629,4,17,NEFT,1442,17,3,0,2.29,1.0,0,1,0,0,0,0,None,0,2,5,41-60
54,Salary,2,524,137084,15304,1355,1,21,UPI,624,20,4,0,0.46,0.46,0,2,0,0,0,0,None,0,1,6,41-60
52,Current,2,4960,457818,67079,6563,2,13,UPI,2626,14,5,1,0.4,0.57,0,2,0,0,1,0,None,0,0,6,41-60
36,Savings,2,561,57763,9046,637,3,8,UPI,1056,9,2,0,1.66,1.83,0,1,0,0,2,0,None,0,2,6,26-40
37,Salary,3,4996,255855,30397,3013,1,14,UPI,209795,12,4,0,50.0,82.0,0,1,1,0,1,0,Unauthorized_Transfer,1,1,6,26-40
30,Salary,2,2503,91870,6587,366,4,19,NEFT,156,16,5,1,0.43,0.17,0,2,0,0,1,0,None,0,1,5,26-40
38,Salary,1,2601,247566,53866,6767,2,15,NEFT,182433,1,1,0,26.96,73.69,1,7,1,0,0,0,Account_Takeover,1,1,5,26-40
61,Savings,2,1693,105693,14945,865,1,18,IMPS,69329,3,4,0,50.0,65.59,1,7,1,0,0,0,Account_Takeover,1,2,4,60+
58,Savings,2,1231,137198,30235,2087,1,14,BILL_PAY,4606,14,5,1,2.21,3.36,0,3,1,0,2,0,None,0,2,0,41-60
54,Savings,2,1961,191902,57420,5858,2,16,UPI,92847,20,3,0,15.85,48.38,0,2,1,0,1,0,Unauthorized_Transfer,1,2,6,41-60
25,Current,1,546,320593,92586,5530,2,13,UPI,11267,15,6,1,2.04,3.51,0,1,0,0,3,0,None,0,0,6,18-25
22,Current,2,1368,74668,20252,3469,3,13,CASH_OUT,2252,14,0,0,0.65,3.02,1,1,0,0,0,0,None,0,0,2,18-25
53,Savings,2,1740,63763,18759,995,2,11,NEFT,1713,10,6,1,1.72,2.69,0,1,1,0,3,0,None,0,2,5,41-60
67,Salary,2,3396,57451,3558,707,2,17,CASH_OUT,1677,18,3,0,2.37,2.92,0,1,0,0,7,0,None,0,1,2,60+
52,Savings,1,3083,187364,14947,1545,1,18,CASH_OUT,50000,3,5,1,32.34,26.69,1,3,1,1,1,0,Card_Skimming,1,2,2,41-60
43,Savings,2,2566,68453,21334,3897,2,10,CASH_IN,6707,13,0,0,1.72,9.8,0,1,0,0,0,0,None,0,2,1,41-60
53,Savings,2,4629,140795,38217,2990,5,13,UPI,2717,15,3,0,0.91,1.93,0,1,0,0,1,0,None,0,2,6,41-60
45,Salary,1,4866,148027,22853,2356,4,19,UPI,5680,20,6,1,2.41,3.84,0,1,1,0,3,0,None,0,1,6,41-60
31,Salary,1,981,18138,5543,440,2,9,IMPS,147,11,6,1,0.33,0.81,0,1,0,0,0,0,None,0,1,4,26-40
35,Salary,3,2801,59891,20065,1702,5,16,UPI,2117,15,4,0,1.24,3.53,0,1,0,0,1,0,None,0,1,6,26-40
53,Salary,1,999,222281,46074,2845,2,19,UPI,14118,9,5,1,4.96,6.35,1,2,1,0,2,0,Phishing,1,1,6,41-60
23,Salary,2,3468,21338,2763,238,1,11,IMPS,189,12,6,1,0.79,0.89,0,2,0,0,1,0,None,0,1,4,18-25
22,Salary,3,4342,82503,18941,1378,3,13,UPI,1683,11,5,1,1.22,2.04,0,1,0,0,1,0,None,0,1,6,18-25
61,Savings,2,821,65492,8808,573,4,21,IMPS,1258,22,1,0,2.19,1.92,0,1,0,0,1,0,None,0,2,4,60+
55,Savings,2,3680,76043,4631,567,3,15,IMPS,58734,1,6,1,50.0,77.24,1,11,1,0,0,0,SIM_Swap,1,2,4,41-60
40,Salary,1,4961,44213,12258,1043,1,9,UPI,10920,14,6,1,10.46,24.7,1,1,0,0,0,0,Phishing,1,1,6,26-40
56,Salary,1,1330,176191,31101,2448,4,21,DEBIT_CARD,3816,21,0,0,1.56,2.17,0,3,0,0,0,0,None,0,1,3,41-60
35,Savings,1,3495,132294,23832,4186,2,9,UPI,6283,9,6,1,1.5,4.75,0,1,1,0,0,0,None,0,2,6,26-40
62,Savings,2,2690,188058,31428,4153,2,18,DEBIT_CARD,20000,23,6,1,4.81,10.63,1,3,0,1,0,0,Card_Skimming,1,2,3,60+
40,Current,2,1913,72749,11951,741,2,20,NEFT,444,14,0,0,0.6,0.61,1,1,0,0,2,0,None,0,0,5,26-40
51,Salary,1,2889,90373,13137,774,3,8,UPI,1790,5,0,0,2.31,1.98,0,3,0,0,2,0,None,0,1,6,41-60
66,Savings,2,1110,124967,36620,2047,1,9,DEBIT_CARD,3004,8,5,1,1.47,2.4,1,1,0,0,3,0,None,0,2,3,60+
19,Savings,3,2448,141930,12760,730,2,19,UPI,783,23,1,0,1.07,0.55,0,2,0,0,0,0,None,0,2,6,18-25
37,Savings,3,2533,97223,14249,755,2,17,UPI,897,17,3,0,1.19,0.92,0,1,0,0,0,0,None,0,2,6,26-40
22,Salary,2,4123,23339,3140,171,1,11,IMPS,306,10,5,1,1.78,1.31,0,4,0,0,2,0,None,0,1,4,18-25
31,Savings,2,1425,63549,8668,1082,2,17,CASH_IN,1045,18,3,0,0.96,1.64,0,1,0,0,0,0,None,0,2,1,26-40
58,Salary,1,529,61563,6370,982,2,8,BILL_PAY,1105,6,6,1,1.12,1.79,0,1,0,0,0,0,None,0,1,0,41-60
41,Savings,2,2909,4224,333,21,1,20,UPI,50,23,1,0,2.27,1.18,0,2,0,0,1,0,None,0,2,6,41-60
51,Salary,2,4031,187055,35587,1841,3,16,BILL_PAY,1087,17,6,1,0.59,0.58,0,1,0,0,0,0,None,0,1,0,41-60
63,Salary,2,390,182360,26296,1440,1,9,NEFT,123507,3,4,0,50.0,67.73,0,6,1,0,0,0,Account_Takeover,1,1,5,60+
61,Savings,1,4391,65792,5178,869,1,13,UPI,368,11,0,0,0.42,0.56,0,2,0,0,3,1,None,0,2,6,60+
46,Salary,3,4218,39933,5148,804,1,19,UPI,2002,18,2,0,2.49,5.01,0,2,1,0,1,0,None,0,1,6,41-60
61,Salary,2,4891,191232,56003,7746,2,11,IMPS,129951,0,4,0,16.77,67.95,0,3,1,0,1,0,Account_Takeover,1,1,4,60+
25,Savings,2,282,144495,36963,2360,1,8,IMPS,2808,6,1,0,1.19,1.94,0,1,1,0,2,0,None,0,2,4,18-25
65,Current,3,4005,323606,47176,4562,4,8,UPI,1502,6,4,0,0.33,0.46,0,1,0,0,1,0,None,0,0,6,60+
64,Savings,1,3781,80214,12006,1051,1,12,IMPS,1299,15,3,0,1.23,1.62,0,3,1,0,1,0,None,0,2,4,60+
66,Salary,1,312,77292,4485,801,1,17,NEFT,1095,17,5,1,1.37,1.42,1,1,0,0,0,0,None,0,1,5,60+
48,Savings,2,3262,260409,69248,9565,3,11,UPI,242857,3,6,1,25.39,93.26,1,10,1,0,0,0,SIM_Swap,1,2,6,41-60
63,Savings,2,4675,174231,55935,5258,1,11,NEFT,4304,13,0,0,0.82,2.47,0,4,0,0,3,0,None,0,2,5,60+
24,Savings,2,322,90247,15424,1830,1,14,DEBIT_CARD,4558,16,1,0,2.49,5.05,0,1,0,0,0,0,None,0,2,3,18-25
66,Salary,3,3283,141563,40726,2369,3,16,CASH_OUT,1877,13,5,1,0.79,1.33,0,3,0,0,0,0,None,0,1,2,60+
31,Current,1,3848,373640,31009,1933,1,20,UPI,4176,19,0,0,2.16,1.12,0,2,0,0,14,0,None,0,0,6,26-40
67,Current,1,1383,182986,58301,6554,2,19,DEBIT_CARD,8037,16,1,0,1.23,4.39,0,1,0,0,0,0,None,0,0,3,60+
28,Savings,2,3898,188434,14537,735,2,17,UPI,434,16,2,0,0.59,0.23,0,1,0,0,2,0,None,0,2,6,26-40
51,Savings,3,1979,141413,17602,1435,3,11,DEBIT_CARD,443,9,2,0,0.31,0.31,0,3,1,0,0,0,None,0,2,3,41-60
49,Savings,3,1148,50438,6045,516,2,20,CASH_OUT,297,23,1,0,0.57,0.59,0,2,0,0,14,0,None,0,2,2,41-60
55,Savings,2,2452,15590,5106,261,3,19,NEFT,374,19,6,1,1.43,2.4,0,3,0,0,7,0,None,0,2,5,41-60
31,Salary,2,1742,137772,30661,5517,3,12,BILL_PAY,6903,13,5,1,1.25,5.01,0,1,0,0,0,0,None,0,1,0,26-40
19,Savings,1,3583,61408,9211,519,2,21,DEBIT_CARD,1103,22,1,0,2.12,1.8,0,1,0,0,2,0,None,0,2,3,18-25
55,Savings,2,1808,148795,13242,933,5,18,UPI,582,18,1,0,0.62,0.39,0,2,0,0,0,0,None,0,2,6,41-60
26,Current,1,2414,247454,26721,2877,1,16,UPI,1862,14,0,0,0.65,0.75,1,1,0,0,3,0,None,0,0,6,26-40
28,Salary,1,210,94338,8078,791,2,11,UPI,544,6,3,0,0.69,0.58,0,2,0,0,2,0,None,0,1,6,26-40
32,Savings,1,2770,36484,3334,294,2,20,CASH_OUT,657,19,2,0,2.23,1.8,0,2,0,0,1,0,None,0,2,2,26-40
49,Salary,2,1201,40565,4140,925,5,14,IMPS,1613,14,5,1,1.74,3.98,0,1,0,0,2,0,None,0,1,4,41-60
23,Salary,3,4729,33027,5398,582,4,8,NEFT,855,10,1,0,1.47,2.59,1,1,0,0,2,0,None,0,1,5,18-25
56,Savings,2,3094,44172,11033,862,3,16,UPI,335,17,0,0,0.39,0.76,0,1,0,0,0,0,None,0,2,6,41-60
64,Salary,3,3230,119400,12526,1076,2,20,DEBIT_CARD,1612,20,0,0,1.5,1.35,0,2,0,0,3,0,None,0,1,3,60+
35,Savings,2,2410,199905,47154,3871,2,15,DEBIT_CARD,2940,14,1,0,0.76,1.47,0,1,0,0,3,0,None,0,2,3,26-40
30,Salary,3,4721,5207,493,27,3,11,IMPS,21,11,2,0,0.75,0.4,0,2,0,0,0,0,None,0,1,4,26-40
67,Savings,1,2065,174406,38216,3603,2,10,IMPS,3003,11,4,0,0.83,1.72,0,1,0,0,3,0,None,0,2,4,60+
38,Salary,1,4872,72889,18880,1072,3,18,NEFT,62737,3,4,0,50.0,86.07,1,7,0,0,2,0,Account_Takeover,1,1,5,26-40
36,Salary,2,3593,141636,15609,3317,1,21,IMPS,6754,20,2,0,2.04,4.77,0,2,0,0,1,0,None,0,1,4,26-40
24,Savings,2,2569,164967,28594,1971,1,13,IMPS,4475,13,0,0,2.27,2.71,1,4,0,0,2,0,None,0,2,4,18-25
38,Savings,2,2189,24652,5966,390,2,19,DEBIT_CARD,880,17,2,0,2.25,3.57,0,1,0,0,1,0,None,0,2,3,26-40
38,Savings,2,3977,40008,6103,489,1,17,IMPS,30894,2,3,0,50.0,77.22,1,9,1,0,1,0,SIM_Swap,1,2,4,26-40
26,Salary,2,265,151856,47888,3273,2,21,CASH_OUT,5845,18,1,0,1.79,3.85,0,2,0,0,2,0,None,0,1,2,26-40
68,Salary,3,2445,169705,14043,1445,4,18,UPI,2390,20,5,1,1.65,1.41,0,1,0,0,2,0,None,0,1,6,60+
37,Salary,1,3275,127029,24573,2258,3,11,UPI,1382,13,3,0,0.61,1.09,0,3,0,0,0,0,None,0,1,6,26-40
43,Savings,2,4409,71627,14846,984,1,21,IMPS,2318,19,2,0,2.35,3.24,0,1,1,0,0,0,None,0,2,4,41-60
38,Savings,1,313,41290,11877,1716,2,15,CASH_IN,703,14,2,0,0.41,1.7,0,1,0,0,0,0,None,0,2,1,26-40
42,Savings,2,3272,193193,17328,929,1,18,CASH_OUT,825,13,3,0,0.89,0.43,0,1,0,0,0,0,None,0,2,2,41-60
39,Savings,1,3505,248416,77436,7546,2,18,UPI,40821,17,6,1,5.41,16.43,0,2,1,0,1,0,Phishing,1,2,6,26-40
60,Savings,1,4921,17724,4500,768,5,17,UPI,1494,17,4,0,1.94,8.43,0,1,1,0,0,0,None,0,2,6,41-60
32,Savings,1,3557,122015,12579,1630,3,9,NEFT,4018,7,2,0,2.46,3.29,0,2,0,0,1,0,None,0,2,5,26-40
41,Current,2,944,265770,68250,5307,5,11,IMPS,12977,10,5,1,2.44,4.88,0,3,0,0,3,0,None,0,0,4,41-60
25,Salary,1,3359,10358,3199,754,4,16,NEFT,1246,14,1,0,1.65,12.03,0,1,0,0,1,0,None,0,1,5,18-25
37,Savings,2,1169,197896,32253,2165,4,12,CASH_OUT,3687,8,1,0,1.7,1.86,0,4,0,0,2,0,None,0,2,2,26-40
25,Salary,1,1628,20005,5779,324,3,16,IMPS,346,17,4,0,1.06,1.73,0,2,0,0,1,0,None,0,1,4,18-25
38,Savings,1,1673,10816,753,51,2,19,CASH_OUT,77,16,5,1,1.48,0.71,0,2,0,0,3,0,None,0,2,2,26-40
53,Savings,3,4529,172740,56623,5029,1,13,UPI,9352,11,1,0,1.86,5.41,0,3,0,0,1,0,None,0,2,6,41-60
55,Savings,2,446,269738,19324,1734,1,13,IMPS,200920,22,2,0,50.0,74.49,0,7,1,0,1,0,SIM_Swap,1,2,4,41-60
21,Savings,1,973,72491,21120,1454,5,17,UPI,3449,15,5,1,2.37,4.76,0,2,0,0,0,0,None,0,2,6,18-25
31,Salary,1,2410,80136,16697,882,2,15,UPI,747,16,6,1,0.85,0.93,0,1,0,0,0,0,None,0,1,6,26-40
21,Savings,1,2524,183960,29883,1725,1,18,UPI,1355,18,5,1,0.79,0.74,0,4,0,0,1,0,None,0,2,6,18-25
54,Savings,2,1558,62933,19473,1503,3,15,UPI,618,19,5,1,0.41,0.98,0,1,0,0,0,0,None,0,2,6,41-60
67,Savings,1,495,69974,6737,372,5,13,UPI,792,11,5,1,2.12,1.13,0,4,0,0,2,0,None,0,2,6,60+
42,Savings,3,1803,194183,34389,1742,3,11,CASH_OUT,4107,11,2,0,2.36,2.12,0,2,1,0,0,0,None,0,2,2,41-60
39,Salary,1,4404,61955,17647,1335,1,15,UPI,1850,14,5,1,1.38,2.99,1,1,0,0,0,0,None,0,1,6,26-40
44,Savings,1,1154,134498,25104,1670,1,20,IMPS,124961,2,1,0,50.0,92.91,1,11,1,0,0,0,SIM_Swap,1,2,4,41-60
64,Savings,2,2695,152660,13382,1632,1,20,NEFT,107582,2,1,0,50.0,70.47,1,5,1,0,3,0,Account_Takeover,1,2,5,60+
31,Savings,2,2748,45275,7328,583,3,14,IMPS,207,12,6,1,0.35,0.46,0,1,0,0,1,0,None,0,2,4,26-40
55,Savings,2,4907,77160,12038,1215,1,16,UPI,68003,22,5,1,50.0,88.13,1,2,1,0,0,1,Unauthorized_Transfer,1,2,6,41-60
60,Current,3,2979,242525,82140,6377,4,14,UPI,2763,15,6,1,0.43,1.14,0,2,0,0,0,0,None,0,0,6,41-60
36,Savings,2,3080,87651,14436,1037,2,19,DEBIT_CARD,525,17,5,1,0.51,0.6,0,1,0,0,0,0,None,0,2,3,26-40
58,Savings,1,1036,58883,9992,516,3,17,UPI,1044,15,0,0,2.02,1.77,0,2,0,0,3,0,None,0,2,6,41-60
65,Savings,1,3075,22862,1620,116,1,9,DEBIT_CARD,241,12,0,0,2.06,1.05,0,2,0,0,0,0,None,0,2,3,60+
67,Current,1,2382,185603,53962,4778,5,17,UPI,10047,16,2,0,2.1,5.41,0,2,1,0,7,0,None,0,0,6,60+
57,Savings,1,2220,25276,3736,418,4,21,NEFT,591,18,4,0,1.41,2.34,1,2,0,0,14,0,None,0,2,5,41-60
22,Savings,1,1626,10557,2653,140,2,16,NEFT,184,18,2,0,1.3,1.74,0,1,0,0,1,0,None,0,2,5,18-25
37,Savings,2,4333,128046,10079,555,2,16,IMPS,995,12,1,0,1.79,0.78,0,4,0,0,2,0,None,0,2,4,26-40
34,Salary,2,1418,115371,6616,694,4,17,UPI,902,15,1,0,1.3,0.78,0,3,0,0,0,0,None,0,1,6,26-40
66,Savings,3,3292,56617,9040,609,1,21,UPI,885,21,6,1,1.45,1.56,0,1,0,0,2,0,None,0,2,6,60+
20,Savings,1,4228,115635,16950,4145,3,18,IMPS,2290,16,5,1,0.55,1.98,0,1,0,0,0,0,None,0,2,4,18-25
